สาขา,ชื่อเส้นทาง,ต้นทาง,lat ต้นทาง(เติม),lon ต้นทาง(เติม),ลิงก์แมพต้นทาง,ปลายทาง,lat ปลายทาง(เติม),lon ปลายทาง(เติม),ลิงก์แมพปลายทาง,สถานะที่ขาด
SKN,วีว่าสาขาเซ็นทรัลมหาชัย,วีว่าสาขาเซ็นทรัลมหาชัย,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%A7%E0%B8%B5%E0%B8%A7%E0%B9%88%E0%B8%B2%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B9%80%E0%B8%8B%E0%B9%87%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B8%B1%E0%B8%A5%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%8A%E0%B8%B1%E0%B8%A2%2098%E0%B8%8A%E0%B8%B1%E0%B9%89%E0%B8%99G%E0%B8%AB%E0%B9%89%E0%B8%AD%E0%B8%87G02%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B9%884,วีว่าสาขาเซ็นทรัลมหาชัย,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%A7%E0%B8%B5%E0%B8%A7%E0%B9%88%E0%B8%B2%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B9%80%E0%B8%8B%E0%B9%87%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B8%B1%E0%B8%A5%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%8A%E0%B8%B1%E0%B8%A2%2098%E0%B8%8A%E0%B8%B1%E0%B9%89%E0%B8%99G%E0%B8%AB%E0%B9%89%E0%B8%AD%E0%B8%87G02%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B9%884,พิกัดต้นทาง + พิกัดปลายทาง
SKN,วีว่าสาขาออฟฟิตสำนักงานใหญ่,วีว่าสาขาออฟฟิตสำนักงานใหญ่,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%A7%E0%B8%B5%E0%B8%A7%E0%B9%88%E0%B8%B2%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B8%AD%E0%B8%AD%E0%B8%9F%E0%B8%9F%E0%B8%B4%E0%B8%95%E0%B8%AA%E0%B8%B3%E0%B8%99%E0%B8%B1%E0%B8%81%E0%B8%87%E0%B8%B2%E0%B8%99%E0%B9%83%E0%B8%AB%E0%B8%8D%E0%B9%88%2099/88%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B9%8816,วีว่าสาขาออฟฟิตสำนักงานใหญ่,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%A7%E0%B8%B5%E0%B8%A7%E0%B9%88%E0%B8%B2%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B8%AD%E0%B8%AD%E0%B8%9F%E0%B8%9F%E0%B8%B4%E0%B8%95%E0%B8%AA%E0%B8%B3%E0%B8%99%E0%B8%B1%E0%B8%81%E0%B8%87%E0%B8%B2%E0%B8%99%E0%B9%83%E0%B8%AB%E0%B8%8D%E0%B9%88%2099/88%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B9%8816,พิกัดต้นทาง + พิกัดปลายทาง
SKN,ศูนย์กระจายสินค้า  ปิโตรเลียม,ศูนย์กระจายสินค้า  ปิโตรเลียม,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%A8%E0%B8%B9%E0%B8%99%E0%B8%A2%E0%B9%8C%E0%B8%81%E0%B8%A3%E0%B8%B0%E0%B8%88%E0%B8%B2%E0%B8%A2%E0%B8%AA%E0%B8%B4%E0%B8%99%E0%B8%84%E0%B9%89%E0%B8%B2%20%E0%B8%9B%E0%B8%B4%E0%B9%82%E0%B8%95%E0%B8%A3%E0%B9%80%E0%B8%A5%E0%B8%B5%E0%B8%A2%E0%B8%A1%20141%204,ศูนย์กระจายสินค้า  ปิโตรเลียม,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%A8%E0%B8%B9%E0%B8%99%E0%B8%A2%E0%B9%8C%E0%B8%81%E0%B8%A3%E0%B8%B0%E0%B8%88%E0%B8%B2%E0%B8%A2%E0%B8%AA%E0%B8%B4%E0%B8%99%E0%B8%84%E0%B9%89%E0%B8%B2%20%E0%B8%9B%E0%B8%B4%E0%B9%82%E0%B8%95%E0%B8%A3%E0%B9%80%E0%B8%A5%E0%B8%B5%E0%B8%A2%E0%B8%A1%20141%204,พิกัดต้นทาง + พิกัดปลายทาง
SKN,สเตชั่น เพ็ทช็อป,สเตชั่น เพ็ทช็อป,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%AA%E0%B9%80%E0%B8%95%E0%B8%8A%E0%B8%B1%E0%B9%88%E0%B8%99%20%E0%B9%80%E0%B8%9E%E0%B9%87%E0%B8%97%E0%B8%8A%E0%B9%87%E0%B8%AD%E0%B8%9B%20%E0%B9%80%E0%B8%A5%E0%B8%82%E0%B8%97%E0%B8%B5%E0%B9%888/22,สเตชั่น เพ็ทช็อป,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%AA%E0%B9%80%E0%B8%95%E0%B8%8A%E0%B8%B1%E0%B9%88%E0%B8%99%20%E0%B9%80%E0%B8%9E%E0%B9%87%E0%B8%97%E0%B8%8A%E0%B9%87%E0%B8%AD%E0%B8%9B%20%E0%B9%80%E0%B8%A5%E0%B8%82%E0%B8%97%E0%B8%B5%E0%B9%888/22,พิกัดต้นทาง + พิกัดปลายทาง
SKN,สถานีรถไฟฟ้าอ่อนนุช,สถานีรถไฟฟ้าอ่อนนุช,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%99%E0%B8%B5%E0%B8%A3%E0%B8%96%E0%B9%84%E0%B8%9F%E0%B8%9F%E0%B9%89%E0%B8%B2%E0%B8%AD%E0%B9%88%E0%B8%AD%E0%B8%99%E0%B8%99%E0%B8%B8%E0%B8%8A%20%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%99%E0%B8%B5%E0%B8%A3%E0%B8%96%E0%B9%84%E0%B8%9F%E0%B8%9F%E0%B9%89%E0%B8%B2%E0%B8%AD%E0%B9%88%E0%B8%AD%E0%B8%99%E0%B8%99%E0%B8%B8%E0%B8%8A,สถานีรถไฟฟ้าอ่อนนุช,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%99%E0%B8%B5%E0%B8%A3%E0%B8%96%E0%B9%84%E0%B8%9F%E0%B8%9F%E0%B9%89%E0%B8%B2%E0%B8%AD%E0%B9%88%E0%B8%AD%E0%B8%99%E0%B8%99%E0%B8%B8%E0%B8%8A%20%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%99%E0%B8%B5%E0%B8%A3%E0%B8%96%E0%B9%84%E0%B8%9F%E0%B8%9F%E0%B9%89%E0%B8%B2%E0%B8%AD%E0%B9%88%E0%B8%AD%E0%B8%99%E0%B8%99%E0%B8%B8%E0%B8%8A,พิกัดต้นทาง + พิกัดปลายทาง
SKN,สมายเพ็ทส์,สมายเพ็ทส์,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%AA%E0%B8%A1%E0%B8%B2%E0%B8%A2%E0%B9%80%E0%B8%9E%E0%B9%87%E0%B8%97%E0%B8%AA%E0%B9%8C%20193/3%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B9%887,สมายเพ็ทส์,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%AA%E0%B8%A1%E0%B8%B2%E0%B8%A2%E0%B9%80%E0%B8%9E%E0%B9%87%E0%B8%97%E0%B8%AA%E0%B9%8C%20193/3%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B9%887,พิกัดต้นทาง + พิกัดปลายทาง
SKN,สยามโคลทติ้ง,สยามโคลทติ้ง,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%AA%E0%B8%A2%E0%B8%B2%E0%B8%A1%E0%B9%82%E0%B8%84%E0%B8%A5%E0%B8%97%E0%B8%95%E0%B8%B4%E0%B9%89%E0%B8%87%2039/100-101%20%E0%B8%A1.2%20%E0%B8%99%E0%B8%B4%E0%B8%84%E0%B8%A1%E0%B8%AD%E0%B8%B8%E0%B8%95%E0%B8%AA%E0%B8%B2%E0%B8%AB%E0%B8%81%E0%B8%A3%E0%B8%A3%E0%B8%A1%E0%B8%AA%E0%B8%A1%E0%B8%B8%E0%B8%97%E0%B8%A3%E0%B8%AA%E0%B8%B2%E0%B8%84%E0%B8%A3,สยามโคลทติ้ง,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%AA%E0%B8%A2%E0%B8%B2%E0%B8%A1%E0%B9%82%E0%B8%84%E0%B8%A5%E0%B8%97%E0%B8%95%E0%B8%B4%E0%B9%89%E0%B8%87%2039/100-101%20%E0%B8%A1.2%20%E0%B8%99%E0%B8%B4%E0%B8%84%E0%B8%A1%E0%B8%AD%E0%B8%B8%E0%B8%95%E0%B8%AA%E0%B8%B2%E0%B8%AB%E0%B8%81%E0%B8%A3%E0%B8%A3%E0%B8%A1%E0%B8%AA%E0%B8%A1%E0%B8%B8%E0%B8%97%E0%B8%A3%E0%B8%AA%E0%B8%B2%E0%B8%84%E0%B8%A3,พิกัดต้นทาง + พิกัดปลายทาง
SKN,สหภีม เพ็ทช็อป,สหภีม เพ็ทช็อป,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%AA%E0%B8%AB%E0%B8%A0%E0%B8%B5%E0%B8%A1%20%E0%B9%80%E0%B8%9E%E0%B9%87%E0%B8%97%E0%B8%8A%E0%B9%87%E0%B8%AD%E0%B8%9B%20%E0%B9%80%E0%B8%A5%E0%B8%82%E0%B8%97%E0%B8%B5%E0%B9%8884/42%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B9%882,สหภีม เพ็ทช็อป,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%AA%E0%B8%AB%E0%B8%A0%E0%B8%B5%E0%B8%A1%20%E0%B9%80%E0%B8%9E%E0%B9%87%E0%B8%97%E0%B8%8A%E0%B9%87%E0%B8%AD%E0%B8%9B%20%E0%B9%80%E0%B8%A5%E0%B8%82%E0%B8%97%E0%B8%B5%E0%B9%8884/42%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B9%882,พิกัดต้นทาง + พิกัดปลายทาง
SKN,สะตังค์ เพ็ทช็อป,สะตังค์ เพ็ทช็อป,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%AA%E0%B8%B0%E0%B8%95%E0%B8%B1%E0%B8%87%E0%B8%84%E0%B9%8C%20%E0%B9%80%E0%B8%9E%E0%B9%87%E0%B8%97%E0%B8%8A%E0%B9%87%E0%B8%AD%E0%B8%9B%20159%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B9%882,สะตังค์ เพ็ทช็อป,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%AA%E0%B8%B0%E0%B8%95%E0%B8%B1%E0%B8%87%E0%B8%84%E0%B9%8C%20%E0%B9%80%E0%B8%9E%E0%B9%87%E0%B8%97%E0%B8%8A%E0%B9%87%E0%B8%AD%E0%B8%9B%20159%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B9%882,พิกัดต้นทาง + พิกัดปลายทาง
SKN,สัตวแพทย์คลองหก,สัตวแพทย์คลองหก,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%AA%E0%B8%B1%E0%B8%95%E0%B8%A7%E0%B9%81%E0%B8%9E%E0%B8%97%E0%B8%A2%E0%B9%8C%E0%B8%84%E0%B8%A5%E0%B8%AD%E0%B8%87%E0%B8%AB%E0%B8%81%2029/7%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B9%885,สัตวแพทย์คลองหก,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%AA%E0%B8%B1%E0%B8%95%E0%B8%A7%E0%B9%81%E0%B8%9E%E0%B8%97%E0%B8%A2%E0%B9%8C%E0%B8%84%E0%B8%A5%E0%B8%AD%E0%B8%87%E0%B8%AB%E0%B8%81%2029/7%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B9%885,พิกัดต้นทาง + พิกัดปลายทาง
SKN,สาขา ฟาร์ม Going Merry นายนิติพงศ์ พิริยฉัตรสิริ,สาขา ฟาร์ม Going Merry นายนิติพงศ์ พิริยฉัตรสิริ,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%20%E0%B8%9F%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%A1%20Going%20Merry%20%E0%B8%99%E0%B8%B2%E0%B8%A2%E0%B8%99%E0%B8%B4%E0%B8%95%E0%B8%B4%E0%B8%9E%E0%B8%87%E0%B8%A8%E0%B9%8C%20%E0%B8%9E%E0%B8%B4%E0%B8%A3%E0%B8%B4%E0%B8%A2%E0%B8%89%E0%B8%B1%E0%B8%95%E0%B8%A3%E0%B8%AA%E0%B8%B4%E0%B8%A3%E0%B8%B4%2025/517%E0%B8%8B.26%E0%B8%96.%E0%B9%81%E0%B8%88%E0%B9%89%E0%B8%87%E0%B8%A7%E0%B8%B1%E0%B8%92%E0%B8%99%E0%B8%B0,สาขา ฟาร์ม Going Merry นายนิติพงศ์ พิริยฉัตรสิริ,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%20%E0%B8%9F%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%A1%20Going%20Merry%20%E0%B8%99%E0%B8%B2%E0%B8%A2%E0%B8%99%E0%B8%B4%E0%B8%95%E0%B8%B4%E0%B8%9E%E0%B8%87%E0%B8%A8%E0%B9%8C%20%E0%B8%9E%E0%B8%B4%E0%B8%A3%E0%B8%B4%E0%B8%A2%E0%B8%89%E0%B8%B1%E0%B8%95%E0%B8%A3%E0%B8%AA%E0%B8%B4%E0%B8%A3%E0%B8%B4%2025/517%E0%B8%8B.26%E0%B8%96.%E0%B9%81%E0%B8%88%E0%B9%89%E0%B8%87%E0%B8%A7%E0%B8%B1%E0%B8%92%E0%B8%99%E0%B8%B0,พิกัดต้นทาง + พิกัดปลายทาง
SKN,สีทอง เซ็นเตอร์,สีทอง เซ็นเตอร์,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%AA%E0%B8%B5%E0%B8%97%E0%B8%AD%E0%B8%87%20%E0%B9%80%E0%B8%8B%E0%B9%87%E0%B8%99%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B9%8C%20%E0%B9%80%E0%B8%A5%E0%B8%82%E0%B8%97%E0%B8%B5%E0%B9%8873%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B9%883,สีทอง เซ็นเตอร์,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%AA%E0%B8%B5%E0%B8%97%E0%B8%AD%E0%B8%87%20%E0%B9%80%E0%B8%8B%E0%B9%87%E0%B8%99%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B9%8C%20%E0%B9%80%E0%B8%A5%E0%B8%82%E0%B8%97%E0%B8%B5%E0%B9%8873%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B9%883,พิกัดต้นทาง + พิกัดปลายทาง
SKN,สุพันธุ์ญาพาณิช,สุพันธุ์ญาพาณิช,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%AA%E0%B8%B8%E0%B8%9E%E0%B8%B1%E0%B8%99%E0%B8%98%E0%B8%B8%E0%B9%8C%E0%B8%8D%E0%B8%B2%E0%B8%9E%E0%B8%B2%E0%B8%93%E0%B8%B4%E0%B8%8A%2069/42%E0%B8%A1.8,สุพันธุ์ญาพาณิช,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%AA%E0%B8%B8%E0%B8%9E%E0%B8%B1%E0%B8%99%E0%B8%98%E0%B8%B8%E0%B9%8C%E0%B8%8D%E0%B8%B2%E0%B8%9E%E0%B8%B2%E0%B8%93%E0%B8%B4%E0%B8%8A%2069/42%E0%B8%A1.8,พิกัดต้นทาง + พิกัดปลายทาง
SKN,แสตมป์ เพ็ทช็อป,แสตมป์ เพ็ทช็อป,,,https://www.google.com/maps/search/?api=1&query=%E0%B9%81%E0%B8%AA%E0%B8%95%E0%B8%A1%E0%B8%9B%E0%B9%8C%20%E0%B9%80%E0%B8%9E%E0%B9%87%E0%B8%97%E0%B8%8A%E0%B9%87%E0%B8%AD%E0%B8%9B%20%E0%B9%80%E0%B8%A5%E0%B8%82%E0%B8%97%E0%B8%B5%E0%B9%88155/8%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B9%884,แสตมป์ เพ็ทช็อป,,,https://www.google.com/maps/search/?api=1&query=%E0%B9%81%E0%B8%AA%E0%B8%95%E0%B8%A1%E0%B8%9B%E0%B9%8C%20%E0%B9%80%E0%B8%9E%E0%B9%87%E0%B8%97%E0%B8%8A%E0%B9%87%E0%B8%AD%E0%B8%9B%20%E0%B9%80%E0%B8%A5%E0%B8%82%E0%B8%97%E0%B8%B5%E0%B9%88155/8%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B9%884,พิกัดต้นทาง + พิกัดปลายทาง
SKN,หจก.โกรว์ เพ็ทช็อป สาขาราชพฤกษ์,หจก.โกรว์ เพ็ทช็อป สาขาราชพฤกษ์,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%AB%E0%B8%88%E0%B8%81.%E0%B9%82%E0%B8%81%E0%B8%A3%E0%B8%A7%E0%B9%8C%20%E0%B9%80%E0%B8%9E%E0%B9%87%E0%B8%97%E0%B8%8A%E0%B9%87%E0%B8%AD%E0%B8%9B%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%9E%E0%B8%A4%E0%B8%81%E0%B8%A9%E0%B9%8C%205411%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B9%882%E0%B8%96%E0%B8%99%E0%B8%99%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%9E%E0%B8%A4%E0%B8%81%E0%B8%A9%E0%B9%8C,หจก.โกรว์ เพ็ทช็อป สาขาราชพฤกษ์,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%AB%E0%B8%88%E0%B8%81.%E0%B9%82%E0%B8%81%E0%B8%A3%E0%B8%A7%E0%B9%8C%20%E0%B9%80%E0%B8%9E%E0%B9%87%E0%B8%97%E0%B8%8A%E0%B9%87%E0%B8%AD%E0%B8%9B%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%9E%E0%B8%A4%E0%B8%81%E0%B8%A9%E0%B9%8C%205411%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B9%882%E0%B8%96%E0%B8%99%E0%B8%99%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%9E%E0%B8%A4%E0%B8%81%E0%B8%A9%E0%B9%8C,พิกัดต้นทาง + พิกัดปลายทาง
SKN,หจก.พีแอล อินเตอร์เนชั่นแนล เทรดดิ้ง,หจก.พีแอล อินเตอร์เนชั่นแนล เทรดดิ้ง,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%AB%E0%B8%88%E0%B8%81.%E0%B8%9E%E0%B8%B5%E0%B9%81%E0%B8%AD%E0%B8%A5%20%E0%B8%AD%E0%B8%B4%E0%B8%99%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B9%80%E0%B8%99%E0%B8%8A%E0%B8%B1%E0%B9%88%E0%B8%99%E0%B9%81%E0%B8%99%E0%B8%A5%20%E0%B9%80%E0%B8%97%E0%B8%A3%E0%B8%94%E0%B8%94%E0%B8%B4%E0%B9%89%E0%B8%87%20%E0%B9%80%E0%B8%A5%E0%B8%82%E0%B8%97%E0%B8%B5%E0%B9%8898/252%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B9%88%E0%B8%97%E0%B8%B5%E0%B9%8822,หจก.พีแอล อินเตอร์เนชั่นแนล เทรดดิ้ง,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%AB%E0%B8%88%E0%B8%81.%E0%B8%9E%E0%B8%B5%E0%B9%81%E0%B8%AD%E0%B8%A5%20%E0%B8%AD%E0%B8%B4%E0%B8%99%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B9%80%E0%B8%99%E0%B8%8A%E0%B8%B1%E0%B9%88%E0%B8%99%E0%B9%81%E0%B8%99%E0%B8%A5%20%E0%B9%80%E0%B8%97%E0%B8%A3%E0%B8%94%E0%B8%94%E0%B8%B4%E0%B9%89%E0%B8%87%20%E0%B9%80%E0%B8%A5%E0%B8%82%E0%B8%97%E0%B8%B5%E0%B9%8898/252%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B9%88%E0%B8%97%E0%B8%B5%E0%B9%8822,พิกัดต้นทาง + พิกัดปลายทาง
SKN,หจก.มี มอร์ เพ็ท ซัพพลาย,หจก.มี มอร์ เพ็ท ซัพพลาย,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%AB%E0%B8%88%E0%B8%81.%E0%B8%A1%E0%B8%B5%20%E0%B8%A1%E0%B8%AD%E0%B8%A3%E0%B9%8C%20%E0%B9%80%E0%B8%9E%E0%B9%87%E0%B8%97%20%E0%B8%8B%E0%B8%B1%E0%B8%9E%E0%B8%9E%E0%B8%A5%E0%B8%B2%E0%B8%A2%20%E0%B9%80%E0%B8%A5%E0%B8%82%E0%B8%97%E0%B8%B5%E0%B9%8845/19-20%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B9%884%E0%B8%96.%E0%B8%9E%E0%B8%B1%E0%B8%92%E0%B8%99%E0%B8%B2%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B9%80%E0%B8%AA%E0%B8%A3%E0%B8%B4%E0%B8%90,หจก.มี มอร์ เพ็ท ซัพพลาย,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%AB%E0%B8%88%E0%B8%81.%E0%B8%A1%E0%B8%B5%20%E0%B8%A1%E0%B8%AD%E0%B8%A3%E0%B9%8C%20%E0%B9%80%E0%B8%9E%E0%B9%87%E0%B8%97%20%E0%B8%8B%E0%B8%B1%E0%B8%9E%E0%B8%9E%E0%B8%A5%E0%B8%B2%E0%B8%A2%20%E0%B9%80%E0%B8%A5%E0%B8%82%E0%B8%97%E0%B8%B5%E0%B9%8845/19-20%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B9%884%E0%B8%96.%E0%B8%9E%E0%B8%B1%E0%B8%92%E0%B8%99%E0%B8%B2%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B9%80%E0%B8%AA%E0%B8%A3%E0%B8%B4%E0%B8%90,พิกัดต้นทาง + พิกัดปลายทาง
SKN,หน้ามอ Pet Shop,หน้ามอ Pet Shop,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%AB%E0%B8%99%E0%B9%89%E0%B8%B2%E0%B8%A1%E0%B8%AD%20Pet%20Shop%209/1%E0%B8%A1.3,หน้ามอ Pet Shop,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%AB%E0%B8%99%E0%B9%89%E0%B8%B2%E0%B8%A1%E0%B8%AD%20Pet%20Shop%209/1%E0%B8%A1.3,พิกัดต้นทาง + พิกัดปลายทาง
SKN,หม่งฮงพานิชย์,หม่งฮงพานิชย์,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%AB%E0%B8%A1%E0%B9%88%E0%B8%87%E0%B8%AE%E0%B8%87%E0%B8%9E%E0%B8%B2%E0%B8%99%E0%B8%B4%E0%B8%8A%E0%B8%A2%E0%B9%8C%20507-36-37,หม่งฮงพานิชย์,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%AB%E0%B8%A1%E0%B9%88%E0%B8%87%E0%B8%AE%E0%B8%87%E0%B8%9E%E0%B8%B2%E0%B8%99%E0%B8%B4%E0%B8%8A%E0%B8%A2%E0%B9%8C%20507-36-37,พิกัดต้นทาง + พิกัดปลายทาง
SKN,หม่ามี๊ เพ็ทช็อป,หม่ามี๊ เพ็ทช็อป,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%AB%E0%B8%A1%E0%B9%88%E0%B8%B2%E0%B8%A1%E0%B8%B5%E0%B9%8A%20%E0%B9%80%E0%B8%9E%E0%B9%87%E0%B8%97%E0%B8%8A%E0%B9%87%E0%B8%AD%E0%B8%9B%202103/20%E0%B8%A1.15,หม่ามี๊ เพ็ทช็อป,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%AB%E0%B8%A1%E0%B9%88%E0%B8%B2%E0%B8%A1%E0%B8%B5%E0%B9%8A%20%E0%B9%80%E0%B8%9E%E0%B9%87%E0%B8%97%E0%B8%8A%E0%B9%87%E0%B8%AD%E0%B8%9B%202103/20%E0%B8%A1.15,พิกัดต้นทาง + พิกัดปลายทาง
SKN,ห้างหุ้นส่วนจำกัด แบรดชิโร่,ห้างหุ้นส่วนจำกัด แบรดชิโร่,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%AB%E0%B9%89%E0%B8%B2%E0%B8%87%E0%B8%AB%E0%B8%B8%E0%B9%89%E0%B8%99%E0%B8%AA%E0%B9%88%E0%B8%A7%E0%B8%99%E0%B8%88%E0%B8%B3%E0%B8%81%E0%B8%B1%E0%B8%94%20%E0%B9%81%E0%B8%9A%E0%B8%A3%E0%B8%94%E0%B8%8A%E0%B8%B4%E0%B9%82%E0%B8%A3%E0%B9%88%20999/338%E0%B8%A1.2,ห้างหุ้นส่วนจำกัด แบรดชิโร่,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%AB%E0%B9%89%E0%B8%B2%E0%B8%87%E0%B8%AB%E0%B8%B8%E0%B9%89%E0%B8%99%E0%B8%AA%E0%B9%88%E0%B8%A7%E0%B8%99%E0%B8%88%E0%B8%B3%E0%B8%81%E0%B8%B1%E0%B8%94%20%E0%B9%81%E0%B8%9A%E0%B8%A3%E0%B8%94%E0%B8%8A%E0%B8%B4%E0%B9%82%E0%B8%A3%E0%B9%88%20999/338%E0%B8%A1.2,พิกัดต้นทาง + พิกัดปลายทาง
SKN,ห้างหุ้นส่วนสามัญ ทำเจริญ,ห้างหุ้นส่วนสามัญ ทำเจริญ,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%AB%E0%B9%89%E0%B8%B2%E0%B8%87%E0%B8%AB%E0%B8%B8%E0%B9%89%E0%B8%99%E0%B8%AA%E0%B9%88%E0%B8%A7%E0%B8%99%E0%B8%AA%E0%B8%B2%E0%B8%A1%E0%B8%B1%E0%B8%8D%20%E0%B8%97%E0%B8%B3%E0%B9%80%E0%B8%88%E0%B8%A3%E0%B8%B4%E0%B8%8D%20%E0%B9%80%E0%B8%A5%E0%B8%82%E0%B8%97%E0%B8%B5%E0%B9%88102/1,ห้างหุ้นส่วนสามัญ ทำเจริญ,,,https://www.google.com/maps/search/?api=1&query=%E0%B8%AB%E0%B9%89%E0%B8%B2%E0%B8%87%E0%B8%AB%E0%B8%B8%E0%B9%89%E0%B8%99%E0%B8%AA%E0%B9%88%E0%B8%A7%E0%B8%99%E0%B8%AA%E0%B8%B2%E0%B8%A1%E0%B8%B1%E0%B8%8D%20%E0%B8%97%E0%B8%B3%E0%B9%80%E0%B8%88%E0%B8%A3%E0%B8%B4%E0%B8%8D%20%E0%B9%80%E0%B8%A5%E0%B8%82%E0%B8%97%E0%B8%B5%E0%B9%88102/1,พิกัดต้นทาง + พิกัดปลายทาง
